game_id,season,week,game_type,home_team,away_team,home_score,away_score,total_points,gameday,gametime,kickoff_utc,stadium,roof,dome_indicator,temperature,wind_speed,precipitation,T_norm,T_prime,E_W,E_T,L_close,L_open,over_odds,under_odds,over_implied_prob,under_implied_prob,overround,p_over_vigfree,p_under_vigfree,weather_missing,odds_missing
2021_14_BAL_CLE,2021,14,REG,CLE,BAL,24,22,46,2021-12-12,13:00,2021-12-12 18:00:00+00:00,FirstEnergy Stadium,outdoors,0,7.4,25.5,0.0,3.4615384615384617,3.9384615384615387,0,0,44.0,,-108.0,-103.0,0.5192307692307693,0.5073891625615764,0.026619931792345675,0.5057672787671865,0.49423272123281353,0,0
2021_14_SEA_HOU,2021,14,REG,HOU,SEA,13,33,46,2021-12-12,13:00,2021-12-12 18:00:00+00:00,NRG Stadium,open,0,12.2,9.3,0.0,12.2,0.0,1,0,40.5,,-117.0,105.0,0.5391705069124424,0.4878048780487805,0.02697538496122287,0.5250082083834957,0.47499179161650434,0,0
2021_14_LV_KC,2021,14,REG,KC,LV,48,9,57,2021-12-12,13:00,2021-12-12 18:00:00+00:00,GEHA Field at Arrowhead Stadium,outdoors,0,9.6,19.9,0.0,4.241176470588235,5.358823529411764,0,0,48.0,,-108.0,-103.0,0.5192307692307693,0.5073891625615764,0.026619931792345675,0.5057672787671865,0.49423272123281353,0,0
2021_14_NO_NYJ,2021,14,REG,NYJ,NO,9,30,39,2021-12-12,13:00,2021-12-12 18:00:00+00:00,MetLife Stadium,outdoors,0,8.1,20.8,0.0,5.88,2.2199999999999998,0,0,42.0,,100.0,-112.0,0.5,0.5283018867924528,0.028301886792452713,0.4862385321100918,0.5137614678899083,0,0
2021_14_JAX_TEN,2021,14,REG,TEN,JAX,20,0,20,2021-12-12,13:00,2021-12-12 18:00:00+00:00,Nissan Stadium,outdoors,0,7.9,5.1,0.0,10.05,-2.1500000000000004,0,0,44.5,,-103.0,-108.0,0.5073891625615764,0.5192307692307693,0.026619931792345675,0.49423272123281353,0.5057672787671865,0,0
2021_14_DAL_WAS,2021,14,REG,WAS,DAL,20,27,47,2021-12-12,13:00,2021-12-12 18:00:00+00:00,FedExField,outdoors,0,8.4,15.3,0.0,5.891666666666667,2.5083333333333337,0,0,48.0,,-103.0,-108.0,0.5073891625615764,0.5192307692307693,0.026619931792345675,0.49423272123281353,0.5057672787671865,0,0
2021_14_DET_DEN,2021,14,REG,DEN,DET,38,10,48,2021-12-12,16:05,2021-12-12 21:05:00+00:00,Empower Field at Mile High,outdoors,0,15.1,8.9,0.0,5.8,9.3,0,1,42.0,,-105.0,-106.0,0.5121951219512195,0.5145631067961165,0.02675822874733602,0.4988468634686347,0.5011531365313653,0,0
2021_14_NYG_LAC,2021,14,REG,LAC,NYG,37,21,58,2021-12-12,16:05,2021-12-12 21:05:00+00:00,SoFi Stadium,dome,1,,,,,,0,0,44.0,,-103.0,-108.0,0.5073891625615764,0.5192307692307693,0.026619931792345675,0.49423272123281353,0.5057672787671865,0,0
2021_14_SF_CIN,2021,14,REG,CIN,SF,23,26,49,2021-12-12,16:25,2021-12-12 21:25:00+00:00,Paul Brown Stadium,outdoors,0,7.8,13.3,0.0,8.129411764705882,-0.32941176470588207,0,0,49.0,,-108.0,-103.0,0.5192307692307693,0.5073891625615764,0.026619931792345675,0.5057672787671865,0.49423272123281353,0,0
2021_14_BUF_TB,2021,14,REG,TB,BUF,33,27,60,2021-12-12,16:25,2021-12-12 21:25:00+00:00,Raymond James Stadium,outdoors,0,25.9,13.9,0.2,22.91875,2.9812499999999993,0,0,52.5,,-110.0,-101.0,0.5238095238095238,0.5024875621890548,0.026297085998578495,0.5103878116343491,0.489612188365651,0,0
2021_14_CHI_GB,2021,14,REG,GB,CHI,45,30,75,2021-12-12,20:20,2021-12-13 01:20:00+00:00,Lambeau Field,outdoors,0,2.2,19.4,0.0,-1.2076923076923076,3.407692307692308,1,0,43.0,,-114.0,103.0,0.5327102803738317,0.49261083743842365,0.025321117812255434,0.5195545777019441,0.48044542229805576,0,0
2021_14_LA_ARI,2021,14,REG,ARI,LA,23,30,53,2021-12-13,20:15,2021-12-14 01:15:00+00:00,State Farm Stadium,open,0,18.6,5.2,0.0,21.05,-2.4499999999999993,0,0,51.0,,-105.0,-106.0,0.5121951219512195,0.5145631067961165,0.02675822874733602,0.4988468634686347,0.5011531365313653,0,0
2021_15_KC_LAC,2021,15,REG,LAC,KC,28,34,62,2021-12-16,20:20,2021-12-17 01:20:00+00:00,SoFi Stadium,dome,1,,,,,,0,0,54.0,,101.0,-113.0,0.4975124378109453,0.5305164319248826,0.028028869735827966,0.4839479244768591,0.5160520755231408,0,0
2021_15_NE_IND,2021,15,REG,IND,NE,27,17,44,2021-12-18,20:20,2021-12-19 01:20:00+00:00,Lucas Oil Stadium,closed,1,,,,,,0,0,46.0,,-115.0,103.0,0.5348837209302325,0.49261083743842365,0.027494558368656108,0.5205708551678002,0.47942914483219984,0,0
2021_15_CAR_BUF,2021,15,REG,BUF,CAR,31,14,45,2021-12-19,13:00,2021-12-19 18:00:00+00:00,New Era Field,outdoors,0,-1.2,13.5,0.0,2.24,-3.4400000000000004,0,0,43.0,,-104.0,-107.0,0.5098039215686274,0.5169082125603864,0.026712134129013965,0.49654027124273453,0.5034597287572654,0,0
2021_15_ARI_DET,2021,15,REG,DET,ARI,30,12,42,2021-12-19,13:00,2021-12-19 18:00:00+00:00,Ford Field,dome,1,,,,,,0,0,48.0,,-104.0,-107.0,0.5098039215686274,0.5169082125603864,0.026712134129013965,0.49654027124273453,0.5034597287572654,0,0
2021_15_HOU_JAX,2021,15,REG,JAX,HOU,16,30,46,2021-12-19,13:00,2021-12-19 18:00:00+00:00,TIAA Bank Stadium,outdoors,0,25.7,21.8,0.3,19.046666666666667,6.653333333333332,0,0,40.0,,-106.0,-105.0,0.5145631067961165,0.5121951219512195,0.02675822874733602,0.5011531365313653,0.4988468634686347,0,0
2021_15_NYJ_MIA,2021,15,REG,MIA,NYJ,31,24,55,2021-12-19,13:00,2021-12-19 18:00:00+00:00,Hard Rock Stadium,outdoors,0,27.0,13.3,2.0,24.0375,2.9624999999999986,0,0,42.0,,-107.0,-104.0,0.5169082125603864,0.5098039215686274,0.026712134129013965,0.5034597287572654,0.49654027124273453,0,0
2021_15_DAL_NYG,2021,15,REG,NYG,DAL,6,21,27,2021-12-19,13:00,2021-12-19 18:00:00+00:00,MetLife Stadium,outdoors,0,4.2,25.4,0.0,6.65625,-2.45625,1,0,43.0,,-116.0,104.0,0.5370370370370371,0.49019607843137253,0.027233115468409563,0.5227995758218452,0.47720042417815484,0,0
2021_15_TEN_PIT,2021,15,REG,PIT,TEN,19,13,32,2021-12-19,13:00,2021-12-19 18:00:00+00:00,Heinz Field,outdoors,0,1.5,14.5,0.0,5.0125,-3.5125,0,0,44.0,,-106.0,-105.0,0.5145631067961165,0.5121951219512195,0.02675822874733602,0.5011531365313653,0.4988468634686347,0,0
2021_15_CIN_DEN,2021,15,REG,DEN,CIN,10,15,25,2021-12-19,16:05,2021-12-19 21:05:00+00:00,Empower Field at Mile High,outdoors,0,14.1,1.8,0.0,5.8,8.3,0,1,45.0,,110.0,-123.0,0.47619047619047616,0.5515695067264574,0.027759982916933712,0.46332848535217114,0.5366715146478288,0,0
2021_15_ATL_SF,2021,15,REG,SF,ATL,31,13,44,2021-12-19,16:05,2021-12-19 21:05:00+00:00,Levi's Stadium,outdoors,0,12.9,14.1,0.0,13.616666666666667,-0.7166666666666668,1,0,48.0,,-105.0,-106.0,0.5121951219512195,0.5145631067961165,0.02675822874733602,0.4988468634686347,0.5011531365313653,0,0
2021_15_GB_BAL,2021,15,REG,BAL,GB,30,31,61,2021-12-19,16:25,2021-12-19 21:25:00+00:00,M&T Bank Stadium,outdoors,0,5.3,19.4,0.0,4.506666666666666,0.7933333333333339,0,0,45.5,,-102.0,-109.0,0.504950495049505,0.5215311004784688,0.0264815955279738,0.4919235739339118,0.5080764260660882,0,0
2021_15_NO_TB,2021,15,REG,TB,NO,0,9,9,2021-12-19,20:20,2021-12-20 01:20:00+00:00,Raymond James Stadium,outdoors,0,21.9,4.8,0.0,22.91875,-1.0187500000000007,0,0,45.5,,-110.0,-101.0,0.5238095238095238,0.5024875621890548,0.026297085998578495,0.5103878116343491,0.489612188365651,0,0
2021_15_LV_CLE,2021,15,REG,CLE,LV,14,16,30,2021-12-20,17:00,2021-12-20 22:00:00+00:00,FirstEnergy Stadium,outdoors,0,3.5,13.5,0.0,3.4615384615384617,0.038461538461538325,0,0,41.0,,-111.0,-100.0,0.5260663507109005,0.5,0.026066350710900466,0.5127020785219399,0.48729792147806006,0,0
2021_15_MIN_CHI,2021,15,REG,CHI,MIN,9,17,26,2021-12-20,20:15,2021-12-21 01:15:00+00:00,Soldier Field,outdoors,0,0.6,12.1,0.0,0.8642857142857141,-0.2642857142857141,0,0,48.0,,103.0,-114.0,0.49261083743842365,0.5327102803738317,0.025321117812255434,0.48044542229805576,0.5195545777019441,0,0
2021_15_SEA_LA,2021,15,REG,LA,SEA,20,10,30,2021-12-21,19:00,2021-12-22 00:00:00+00:00,SoFi Stadium,dome,1,,,,,,0,0,47.0,,-110.0,-101.0,0.5238095238095238,0.5024875621890548,0.026297085998578495,0.5103878116343491,0.489612188365651,0,0
2021_15_WAS_PHI,2021,15,REG,PHI,WAS,27,17,44,2021-12-21,19:00,2021-12-22 00:00:00+00:00,Lincoln Financial Field,outdoors,0,4.0,4.7,0.0,9.128571428571428,-5.128571428571428,0,0,39.5,,-101.0,-110.0,0.5024875621890548,0.5238095238095238,0.026297085998578495,0.489612188365651,0.5103878116343491,0,0
2021_16_SF_TEN,2021,16,REG,TEN,SF,20,17,37,2021-12-23,20:20,2021-12-24 01:20:00+00:00,Nissan Stadium,outdoors,0,8.4,13.7,0.0,10.05,-1.6500000000000004,0,0,45.5,,104.0,-116.0,0.49019607843137253,0.5370370370370371,0.027233115468409563,0.47720042417815484,0.5227995758218452,0,0
2021_16_CLE_GB,2021,16,REG,GB,CLE,24,22,46,2021-12-25,16:30,2021-12-25 21:30:00+00:00,Lambeau Field,outdoors,0,-1.2,7.9,0.0,-1.2076923076923076,0.007692307692307665,0,0,46.5,,-111.0,-100.0,0.5260663507109005,0.5,0.026066350710900466,0.5127020785219399,0.48729792147806006,0,0
2021_16_IND_ARI,2021,16,REG,ARI,IND,16,22,38,2021-12-25,20:15,2021-12-26 01:15:00+00:00,State Farm Stadium,closed,1,,,,,,0,0,48.0,,-105.0,-106.0,0.5121951219512195,0.5145631067961165,0.02675822874733602,0.4988468634686347,0.5011531365313653,0,0
2021_16_DET_ATL,2021,16,REG,ATL,DET,20,16,36,2021-12-26,13:00,2021-12-26 18:00:00+00:00,Mercedes-Benz Stadium,open,0,21.1,8.0,0.1,20.950000000000003,0.14999999999999858,0,0,42.5,,-113.0,102.0,0.5305164319248826,0.49504950495049505,0.02556593687537756,0.5172913928296243,0.4827086071703758,0,0
2021_16_TB_CAR,2021,16,REG,CAR,TB,6,32,38,2021-12-26,13:00,2021-12-26 18:00:00+00:00,Bank of America Stadium,outdoors,0,21.8,6.4,0.1,11.046666666666665,10.753333333333336,0,1,44.5,,101.0,-113.0,0.4975124378109453,0.5305164319248826,0.028028869735827966,0.4839479244768591,0.5160520755231408,0,0
2021_16_BAL_CIN,2021,16,REG,CIN,BAL,41,21,62,2021-12-26,13:00,2021-12-26 18:00:00+00:00,Paul Brown Stadium,outdoors,0,11.0,1.8,0.0,8.129411764705882,2.870588235294118,0,0,43.0,,-114.0,102.0,0.5327102803738317,0.49504950495049505,0.02775978532432677,0.5183217790582515,0.48167822094174845,0,0
2021_16_LAC_HOU,2021,16,REG,HOU,LAC,41,29,70,2021-12-26,13:00,2021-12-26 18:00:00+00:00,NRG Stadium,closed,1,,,,,,0,0,46.0,,-103.0,-108.0,0.5073891625615764,0.5192307692307693,0.026619931792345675,0.49423272123281353,0.5057672787671865,0,0
2021_16_LA_MIN,2021,16,REG,MIN,LA,23,30,53,2021-12-26,13:00,2021-12-26 18:00:00+00:00,U.S. Bank Stadium,dome,1,,,,,,0,0,48.5,,-111.0,-100.0,0.5260663507109005,0.5,0.026066350710900466,0.5127020785219399,0.48729792147806006,0,0
2021_16_BUF_NE,2021,16,REG,NE,BUF,21,33,54,2021-12-26,13:00,2021-12-26 18:00:00+00:00,Gillette Stadium,outdoors,0,4.1,19.4,0.0,3.1785714285714284,0.9214285714285713,1,0,43.5,,-106.0,-105.0,0.5145631067961165,0.5121951219512195,0.02675822874733602,0.5011531365313653,0.4988468634686347,0,0
2021_16_JAX_NYJ,2021,16,REG,NYJ,JAX,26,21,47,2021-12-26,13:00,2021-12-26 18:00:00+00:00,MetLife Stadium,outdoors,0,8.0,19.9,0.0,5.88,2.12,0,0,42.5,,-118.0,106.0,0.5412844036697247,0.4854368932038835,0.026721296873608136,0.5271970157022643,0.4728029842977358,0,0
2021_16_NYG_PHI,2021,16,REG,PHI,NYG,34,10,44,2021-12-26,13:00,2021-12-26 18:00:00+00:00,Lincoln Financial Field,outdoors,0,11.5,15.1,0.0,9.128571428571428,2.371428571428572,0,0,41.0,,-106.0,-105.0,0.5145631067961165,0.5121951219512195,0.02675822874733602,0.5011531365313653,0.4988468634686347,0,0
2021_16_CHI_SEA,2021,16,REG,SEA,CHI,24,25,49,2021-12-26,16:05,2021-12-26 21:05:00+00:00,Lumen Field,outdoors,0,-3.6,28.7,0.5,6.447058823529411,-10.047058823529412,1,1,41.0,,-102.0,-109.0,0.504950495049505,0.5215311004784688,0.0264815955279738,0.4919235739339118,0.5080764260660882,0,0
2021_16_PIT_KC,2021,16,REG,KC,PIT,36,10,46,2021-12-26,16:25,2021-12-26 21:25:00+00:00,GEHA Field at Arrowhead Stadium,outdoors,0,13.5,25.0,0.0,4.241176470588235,9.258823529411764,1,1,44.0,,-109.0,-103.0,0.5215311004784688,0.5073891625615764,0.028920263040045135,0.506872222476749,0.4931277775232511,0,0
2021_16_DEN_LV,2021,16,REG,LV,DEN,17,13,30,2021-12-26,16:25,2021-12-26 21:25:00+00:00,Allegiant Stadium,dome,1,,,,,,0,0,42.0,,101.0,-113.0,0.4975124378109453,0.5305164319248826,0.028028869735827966,0.4839479244768591,0.5160520755231408,0,0
2021_16_WAS_DAL,2021,16,REG,DAL,WAS,56,14,70,2021-12-26,20:20,2021-12-27 01:20:00+00:00,AT&T Stadium,closed,1,,,,,,0,0,45.5,,-112.0,101.0,0.5283018867924528,0.4975124378109453,0.025814324603398164,0.5150073206442166,0.4849926793557833,0,0
2021_16_MIA_NO,2021,16,REG,NO,MIA,3,20,23,2021-12-27,20:15,2021-12-28 01:15:00+00:00,Mercedes-Benz Superdome,dome,1,,,,,,0,0,37.5,,-106.0,-105.0,0.5145631067961165,0.5121951219512195,0.02675822874733602,0.5011531365313653,0.4988468634686347,0,0
2021_17_LA_BAL,2021,17,REG,BAL,LA,19,20,39,2022-01-02,13:00,2022-01-02 18:00:00+00:00,M&T Bank Stadium,outdoors,0,18.0,14.4,0.0,6.35,11.65,0,1,47.0,,-103.0,-108.0,0.5073891625615764,0.5192307692307693,0.026619931792345675,0.49423272123281353,0.5057672787671865,0,0
2021_17_ATL_BUF,2021,17,REG,BUF,ATL,29,15,44,2022-01-02,13:00,2022-01-02 18:00:00+00:00,New Era Field,outdoors,0,-3.5,15.5,0.1,0.3500000000000001,-3.85,0,0,46.5,,-108.0,-103.0,0.5192307692307693,0.5073891625615764,0.026619931792345675,0.5057672787671865,0.49423272123281353,0,0
2021_17_NYG_CHI,2021,17,REG,CHI,NYG,29,3,32,2022-01-02,13:00,2022-01-02 18:00:00+00:00,Soldier Field,outdoors,0,-5.3,26.0,0.0,-0.9999999999999999,-4.3,1,0,36.5,,-109.0,-102.0,0.5215311004784688,0.504950495049505,0.0264815955279738,0.5080764260660882,0.4919235739339118,0,0
2021_17_KC_CIN,2021,17,REG,CIN,KC,34,31,65,2022-01-02,13:00,2022-01-02 18:00:00+00:00,Paul Brown Stadium,outdoors,0,1.6,16.3,0.0,2.8,-1.1999999999999997,0,0,51.0,,-110.0,-102.0,0.5238095238095238,0.504950495049505,0.02876001885902868,0.5091659028414299,0.4908340971585702,0,0
2021_17_LV_IND,2021,17,REG,IND,LV,20,23,43,2022-01-02,13:00,2022-01-02 18:00:00+00:00,Lucas Oil Stadium,closed,1,,,,,,0,0,46.5,,-113.0,101.0,0.5305164319248826,0.4975124378109453,0.028028869735827966,0.5160520755231408,0.4839479244768591,0,0
2021_17_JAX_NE,2021,17,REG,NE,JAX,50,10,60,2022-01-02,13:00,2022-01-02 18:00:00+00:00,Gillette Stadium,outdoors,0,10.1,8.3,0.0,4.64,5.46,0,0,42.0,,-103.0,-108.0,0.5073891625615764,0.5192307692307693,0.026619931792345675,0.49423272123281353,0.5057672787671865,0,0
2021_17_TB_NYJ,2021,17,REG,NYJ,TB,24,28,52,2022-01-02,13:00,2022-01-02 18:00:00+00:00,MetLife Stadium,outdoors,0,13.2,17.1,0.1,6.199999999999999,7.0,1,0,48.0,,-107.0,-104.0,0.5169082125603864,0.5098039215686274,0.026712134129013965,0.5034597287572654,0.49654027124273453,0,0
2021_17_MIA_TEN,2021,17,REG,TEN,MIA,34,3,37,2022-01-02,13:00,2022-01-02 18:00:00+00:00,Nissan Stadium,outdoors,0,5.7,13.4,0.0,5.766666666666667,-0.06666666666666643,0,0,41.0,,-107.0,-104.0,0.5169082125603864,0.5098039215686274,0.026712134129013965,0.5034597287572654,0.49654027124273453,0,0
2021_17_PHI_WAS,2021,17,REG,WAS,PHI,16,20,36,2022-01-02,13:00,2022-01-02 18:00:00+00:00,FedExField,outdoors,0,18.0,12.0,0.0,11.7,6.300000000000001,0,0,44.5,,-113.0,102.0,0.5305164319248826,0.49504950495049505,0.02556593687537756,0.5172913928296243,0.4827086071703758,0,0
2021_17_DEN_LAC,2021,17,REG,LAC,DEN,34,13,47,2022-01-02,16:05,2022-01-02 21:05:00+00:00,SoFi Stadium,dome,1,,,,,,0,0,45.5,,-103.0,-108.0,0.5073891625615764,0.5192307692307693,0.026619931792345675,0.49423272123281353,0.5057672787671865,0,0
2021_17_HOU_SF,2021,17,REG,SF,HOU,23,7,30,2022-01-02,16:05,2022-01-02 21:05:00+00:00,Levi's Stadium,outdoors,0,14.7,15.6,0.0,13.799999999999999,0.9000000000000004,1,0,44.0,,-109.0,-102.0,0.5215311004784688,0.504950495049505,0.0264815955279738,0.5080764260660882,0.4919235739339118,0,0
2021_17_ARI_DAL,2021,17,REG,DAL,ARI,22,25,47,2022-01-02,16:25,2022-01-02 21:25:00+00:00,AT&T Stadium,closed,1,,,,,,0,0,53.0,,-107.0,-104.0,0.5169082125603864,0.5098039215686274,0.026712134129013965,0.5034597287572654,0.49654027124273453,0,0
2021_17_CAR_NO,2021,17,REG,NO,CAR,18,10,28,2022-01-02,16:25,2022-01-02 21:25:00+00:00,Mercedes-Benz Superdome,dome,1,,,,,,0,0,37.0,,-112.0,100.0,0.5283018867924528,0.5,0.028301886792452713,0.5137614678899083,0.4862385321100918,0,0
2021_17_DET_SEA,2021,17,REG,SEA,DET,51,29,80,2022-01-02,16:25,2022-01-02 21:25:00+00:00,Lumen Field,outdoors,0,3.9,17.4,0.0,6.433333333333334,-2.5333333333333337,0,0,41.5,,-101.0,-111.0,0.5024875621890548,0.5260663507109005,0.028553912899955236,0.4885378937233506,0.5114621062766493,0,0
2021_17_MIN_GB,2021,17,REG,GB,MIN,37,10,47,2022-01-02,20:20,2022-01-03 01:20:00+00:00,Lambeau Field,outdoors,0,,,,-0.566666666666667,,0,0,42.0,,-111.0,-100.0,0.5260663507109005,0.5,0.026066350710900466,0.5127020785219399,0.48729792147806006,1,0
2021_17_CLE_PIT,2021,17,REG,PIT,CLE,26,14,40,2022-01-03,20:15,2022-01-04 01:15:00+00:00,Heinz Field,outdoors,0,,,,3.5,,0,0,43.5,,-100.0,-111.0,0.5,0.5260663507109005,0.026066350710900466,0.48729792147806006,0.5127020785219399,1,0
2021_18_KC_DEN,2021,18,REG,DEN,KC,24,28,52,2022-01-08,16:30,2022-01-08 21:30:00+00:00,Empower Field at Mile High,outdoors,0,5.2,4.2,0.0,4.1,1.1000000000000005,0,0,44.5,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2021_18_DAL_PHI,2021,18,REG,PHI,DAL,26,51,77,2022-01-08,20:15,2022-01-09 01:15:00+00:00,Lincoln Financial Field,outdoors,0,,,,5.933333333333334,,0,0,46.0,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,1,0
2021_18_PIT_BAL,2021,18,REG,BAL,PIT,13,16,29,2022-01-09,13:00,2022-01-09 18:00:00+00:00,M&T Bank Stadium,outdoors,0,5.8,23.0,1.0,6.35,-0.5499999999999998,0,0,41.0,,-105.0,-115.0,0.5121951219512195,0.5348837209302325,0.04707884288145214,0.4891657638136511,0.5108342361863488,0,0
2021_18_CIN_CLE,2021,18,REG,CLE,CIN,21,16,37,2022-01-09,13:00,2022-01-09 18:00:00+00:00,FirstEnergy Stadium,outdoors,0,2.6,34.1,0.0,2.9000000000000004,-0.30000000000000027,1,0,38.0,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2021_18_GB_DET,2021,18,REG,DET,GB,37,30,67,2022-01-09,13:00,2022-01-09 18:00:00+00:00,Ford Field,dome,1,,,,,,0,0,45.0,,-105.0,-115.0,0.5121951219512195,0.5348837209302325,0.04707884288145214,0.4891657638136511,0.5108342361863488,0,0
2021_18_TEN_HOU,2021,18,REG,HOU,TEN,25,28,53,2022-01-09,13:00,2022-01-09 18:00:00+00:00,NRG Stadium,closed,1,,,,,,0,0,43.0,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2021_18_IND_JAX,2021,18,REG,JAX,IND,26,11,37,2022-01-09,13:00,2022-01-09 18:00:00+00:00,TIAA Bank Stadium,outdoors,0,23.9,13.0,0.0,23.9,0.0,1,0,43.0,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2021_18_CHI_MIN,2021,18,REG,MIN,CHI,31,17,48,2022-01-09,13:00,2022-01-09 18:00:00+00:00,U.S. Bank Stadium,dome,1,,,,,,0,0,45.5,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2021_18_WAS_NYG,2021,18,REG,NYG,WAS,7,22,29,2022-01-09,13:00,2022-01-09 18:00:00+00:00,MetLife Stadium,outdoors,0,2.3,20.3,0.2,4.75,-2.45,0,0,36.0,,-111.0,-100.0,0.5260663507109005,0.5,0.026066350710900466,0.5127020785219399,0.48729792147806006,0,0
2021_18_SEA_ARI,2021,18,REG,ARI,SEA,30,38,68,2022-01-09,16:25,2022-01-09 21:25:00+00:00,State Farm Stadium,open,0,22.0,8.4,0.0,22.0,0.0,1,0,48.0,,-120.0,100.0,0.5454545454545454,0.5,0.045454545454545414,0.5217391304347826,0.4782608695652174,0,0
2021_18_NO_ATL,2021,18,REG,ATL,NO,20,30,50,2022-01-09,16:25,2022-01-09 21:25:00+00:00,Mercedes-Benz Stadium,closed,1,,,,,,0,0,40.0,,-113.0,102.0,0.5305164319248826,0.49504950495049505,0.02556593687537756,0.5172913928296243,0.4827086071703758,0,0
2021_18_NYJ_BUF,2021,18,REG,BUF,NYJ,27,10,37,2022-01-09,16:25,2022-01-09 21:25:00+00:00,New Era Field,outdoors,0,1.8,30.5,0.2,0.3500000000000001,1.45,1,0,43.0,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2021_18_SF_LA,2021,18,REG,LA,SF,24,27,51,2022-01-09,16:25,2022-01-09 21:25:00+00:00,SoFi Stadium,dome,1,,,,,,0,0,46.5,,-105.0,-115.0,0.5121951219512195,0.5348837209302325,0.04707884288145214,0.4891657638136511,0.5108342361863488,0,0
2021_18_NE_MIA,2021,18,REG,MIA,NE,33,24,57,2022-01-09,16:25,2022-01-09 21:25:00+00:00,Hard Rock Stadium,outdoors,0,22.9,12.3,0.1,24.1,-1.2000000000000028,1,0,41.0,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2021_18_CAR_TB,2021,18,REG,TB,CAR,41,17,58,2022-01-09,16:25,2022-01-09 21:25:00+00:00,Raymond James Stadium,outdoors,0,26.9,8.0,0.0,22.1,4.799999999999997,0,0,43.0,,-115.0,-105.0,0.5348837209302325,0.5121951219512195,0.04707884288145214,0.5108342361863488,0.4891657638136511,0,0
2021_18_LAC_LV,2021,18,REG,LV,LAC,35,32,67,2022-01-09,20:20,2022-01-10 01:20:00+00:00,Allegiant Stadium,dome,1,,,,,,0,0,48.0,,-110.0,-110.0,0.5238095238095238,0.5238095238095238,0.04761904761904767,0.5,0.5,0,0
2022_01_BUF_LA,2022,1,REG,LA,BUF,10,31,41,2022-09-08,20:20,2022-09-09 00:20:00+00:00,SoFi Stadium,dome,1,,,,,,0,0,51.5,,-111.0,-101.0,0.5260663507109005,0.5024875621890548,0.028553912899955236,0.5114621062766493,0.4885378937233506,0,0
2022_01_NO_ATL,2022,1,REG,ATL,NO,26,27,53,2022-09-11,13:00,2022-09-11 17:00:00+00:00,Mercedes-Benz Stadium,closed,1,,,,,,0,0,43.5,,-108.0,-104.0,0.5192307692307693,0.5098039215686274,0.02903469079939658,0.504580432392818,0.49541956760718214,0,0
2022_01_CLE_CAR,2022,1,REG,CAR,CLE,24,26,50,2022-09-11,13:00,2022-09-11 17:00:00+00:00,Bank of America Stadium,outdoors,0,27.0,9.4,0.1,27.15833333333333,-0.15833333333333144,0,0,42.5,,100.0,-113.0,0.5,0.5305164319248826,0.030516431924882514,0.4851936218678816,0.5148063781321185,0,0
2022_01_SF_CHI,2022,1,REG,CHI,SF,19,10,29,2022-09-11,13:00,2022-09-11 17:00:00+00:00,Soldier Field,outdoors,0,20.2,9.4,0.4,20.62727272727273,-0.42727272727272947,0,0,38.0,,-109.0,-103.0,0.5215311004784688,0.5073891625615764,0.028920263040045135,0.506872222476749,0.4931277775232511,0,0
2022_01_PIT_CIN,2022,1,REG,CIN,PIT,20,23,43,2022-09-11,13:00,2022-09-11 17:00:00+00:00,Paycor Stadium,outdoors,0,24.0,11.5,0.1,23.036363636363635,0.9636363636363647,1,0,44.5,,-113.0,101.0,0.5305164319248826,0.4975124378109453,0.028028869735827966,0.5160520755231408,0.4839479244768591,0,0
2022_01_PHI_DET,2022,1,REG,DET,PHI,35,38,73,2022-09-11,13:00,2022-09-11 17:00:00+00:00,Ford Field,dome,1,,,,,,0,0,49.0,,104.0,-117.0,0.49019607843137253,0.5391705069124424,0.029366585343814977,0.47621137640449435,0.5237886235955056,0,0
2022_01_IND_HOU,2022,1,REG,HOU,IND,20,20,40,2022-09-11,13:00,2022-09-11 17:00:00+00:00,NRG Stadium,closed,1,,,,,,0,0,46.0,,-102.0,-110.0,0.504950495049505,0.5238095238095238,0.02876001885902868,0.4908340971585702,0.5091659028414299,0,0
2022_01_NE_MIA,2022,1,REG,MIA,NE,20,7,27,2022-09-11,13:00,2022-09-11 17:00:00+00:00,Hard Rock Stadium,outdoors,0,33.0,11.0,0.0,30.623076923076926,2.376923076923074,0,0,47.0,,-103.0,-109.0,0.5073891625615764,0.5215311004784688,0.028920263040045135,0.4931277775232511,0.506872222476749,0,0
